Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr9:131743280-131745429	RAPGEF1	0.0304999759814273	0.0841588034617756	0.0025668414842098	0.0025668414842098	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7935868884661492	1	0.0628067475750703	7765
chr5:45622140-45622908	HCN1	0.0654757977506366	0.3144522866299271	0.0205890143216063	0.0205890143216063	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.531284207954815	1	0.1538586460235201	2196
chr12:38823374-38824347	CPNE8	0.0465049320767465	0.076397294058957	0.003552850971059	0.003552850971059	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.141316817347119	1	0.1437254868306355	4239
chr6:13457197-13458148	GFOD1	0.0456255470497775	0.1310249735470851	0.0059780860952683	0.0059780860952683	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.068395379391342	1	0.1450748521478401	6285
chr3:15269185-15270132	SH3BP5	0.029918570111161	0.0666756928279929	0.0019948413905845	0.0019948413905845	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8470408350757196	1	0.0911455868613266	2357
chr21:15001772-15002709	NRIP1	0.0994550212454773	0.1482366298263169	0.0147428771687343	0.0147428771687343	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5614436670171534	1	0.1190208605485654	3600
chr5:56123258-56124339	ANKRD55	0.0981746000738178	0.1607977184384574	0.0157862517004779	0.0157862517004779	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	3.040017001182007	1	0.1199668000153534	1226
chr6:90368728-90369919	BACH2	0.0418954378046245	0.1255844786945315	0.0052614167163729	0.0052614167163729	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	5.027357713549092	1	1.0	347
chr20:54515617-54516576	DOK5	0.0900552018899656	0.2203637677861038	0.019844903597211	0.019844903597211	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7973629930234847	1	0.0910046005878221	3937
chr1:33661561-33662586	CSMD2	0.022197430860982	0.0692697988166735	0.0015376115699872	0.0015376115699872	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.6005392669502787	1	0.1472751294519367	4528
chr9:4855476-4856460	CDC37L1	0.0325281200760091	0.0687214258844573	0.0022353787929641	0.0022353787929641	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6545157719802988	1	0.0673750786887004	10026
chr10:90709040-90710098	HTR7	0.0813671541879909	0.1085797622006667	0.008834826252677	0.008834826252677	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.706346418696618	1	0.1218596583607091	2112
chr8:22781000-22782264	BIN3	0.0281527036498079	0.061661256918657	0.0017359310927056	0.0017359310927056	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6782938227469983	1	0.0956182883382838	8714
chr10:116888211-116889164	SHTN1	0.0315171295307979	0.2224419599350772	0.0070107320643583	0.0070107320643583	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.701920447538562	1	0.124539026048529	9475
chr8:29078848-29079721	KIF13B	0.0601378929339087	0.2390487011653423	0.0143758851966712	0.0143758851966712	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7012279300381381	1	0.1296110553890169	7235
chr11:129312628-129314076	ARHGAP32	0.039614268633545	0.1863680808551902	0.0073828352197157	0.0073828352197157	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7537152446062296	1	0.1394314676975604	4715
chr7:39709488-39710457	RALA	0.1137564391716526	0.0977338782042535	0.0111178579709518	0.0111178579709518	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8537784615886526	1	0.0788027697339837	2633
chr1:36299677-36300622	STK40	0.0415251297268936	0.0854093313881781	0.0035466335657813	0.0035466335657813	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5960188037819227	1	0.0838177568315929	6136
chr11:74138238-74139379	PPME1	0.0555225367260416	0.0690039215816139	0.003831272770256	0.003831272770256	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7001758717765609	1	0.0856467785111742	2701
chr3:168165346-168166294	GOLIM4	0.0793430031301744	0.4379941977531371	0.0347517750033253	0.0347517750033253	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7083573441888745	1	0.1507532035529831	3998
chr3:186070604-186071524	ETV5	0.0369300946746824	0.1597216539508676	0.0058985358020024	0.0058985358020024	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6051483050172263	1	0.1331481042993279	9530
chr3:168024260-168025331	GOLIM4	0.0761269142579708	0.1851697851608025	0.0140964043581033	0.0140964043581033	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7083573441888745	1	0.1507532035529831	5564
chr2:202277909-202279594	KIAA2012	0.0641868284527703	0.1081704681890304	0.0069431192853051	0.0069431192853051	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5757641837136306	1	0.0540617815865058	4164
chr4:105057854-105058767	TET2	0.0482115374760599	0.0946873332261077	0.0045650219143386	0.0045650219143386	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.6220972112959888	1	0.1156181798287577	975
chr10:90847146-90848105	HTR7	0.0735896449611008	0.2265734220313439	0.0166734576849082	0.0166734576849082	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.706346418696618	1	0.1218596583607091	4712
chr9:4832688-4833672	CDC37L1	0.0406156700112419	0.0695788847317557	0.0028259930220152	0.0028259930220152	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6545157719802988	1	0.0673750786887004	775
chr15:73601242-73602477	REC114	0.0539815053673361	0.0704721004780164	0.0038041900702014	0.0038041900702014	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6131951846147261	1	0.0998281721473568	8247
chr15:81091933-81092903	CFAP161	0.033280564354124	0.1118899898100677	0.0037237620064562	0.0037237620064562	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.0580002947915133	1	0.1292921368929357	7046
chr3:8629194-8630124	CAV3	0.0661153054475244	0.1071686030468513	0.007085484924827	0.007085484924827	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7936804649269075	1	0.077857316747572	5296
chr2:196823463-196824328	C2orf66	0.0359603715645935	0.063314025540384	0.0022767958836823	0.0022767958836823	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7214821239490742	1	0.1165570924495638	9194
chr15:73685069-73685828	REC114	0.0426059709152403	0.0615312824444734	0.0026216000302066	0.0026216000302066	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6131951846147261	1	0.0998281721473568	8875
chr3:186053768-186054830	ETV5	0.0436547210864018	0.0672383855399404	0.002935272967046	0.002935272967046	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6051483050172263	1	0.1331481042993279	6676
chr4:113684278-113685322	CAMK2D	0.0396511058298057	0.2092484803229737	0.0082969336380122	0.0082969336380122	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.287280016330788	1	0.1676171164010944	7735
chr19:47445474-47446496	C5AR1	0.048894206959165	0.0537335069248963	0.0026272572082276	0.0026272572082276	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6648852687525221	1	0.0909341731818342	9299
chr7:7228570-7229601	C1GALT1	0.1474470046538055	0.1136577701044468	0.0167584977575315	0.0167584977575315	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5802501463809534	1	0.0691270743498918	1169
chr5:130098866-130099744	CHSY3	0.059396710493459	0.2099095366155771	0.0124679359761715	0.0124679359761715	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.3950699624691787	1	0.1563046663120372	4199
chr4:169115740-169117011	SH3RF1	0.0727417019784012	0.1630805095417728	0.0118627538235734	0.0118627538235734	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.434889653728437	1	0.1862227017064892	2072
chr1:66642744-66643691	SGIP1	0.0389482530295429	0.0748443839040125	0.0029150580021337	0.0029150580021337	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.6706383477929432	1	0.1499824457915212	6681
chr12:129201911-129202887	TMEM132D	0.0534533838966611	0.3235666500161738	0.0172957323594711	0.0172957323594711	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.1159375917548688	1	0.1555580518819534	6467
chr18:44802481-44803673	SETBP1	0.0414892312722684	0.2363178260097818	0.0098046449370795	0.0098046449370795	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.820965530746813	1	0.1777871159276392	2561
chr18:32468140-32469561	GAREM1	0.0659936470079857	0.2092450493282114	0.0138088439235345	0.0138088439235345	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.2670931638062342	1	0.1494707300552576	3921
chr11:43578696-43579507	HSD17B12	0.0405321873230986	0.1327248552211586	0.0053796286942551	0.0053796286942551	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.4932664278056589	1	0.1349711701407239	5928
chr5:140041521-140042519	CYSTM1	0.0385614402862885	0.0795206354276939	0.0030664302345727	0.0030664302345727	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8066179687727255	1	0.0972589821042411	7656
chr3:41259242-41260164	ULK4	0.019284451071177	0.0551075102225206	0.0010627180845405	0.0010627180845405	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7235261025143502	1	0.078679525651902	9439
chr13:110634313-110635067	CARS2	0.0198853462077604	0.0531131911743447	0.0010561741947008	0.0010561741947008	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6001646118029828	1	0.0598870611688092	9810
chr15:81312731-81313722	IL16	0.0932800803100788	0.0719185645931729	0.0067085694810367	0.0067085694810367	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7950376090110246	1	0.0744295652207907	1232
chr22:43789149-43790134	EFCAB6	0.0251744753562229	0.1037967263288049	0.0026130281290211	0.0026130281290211	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.815898547842108	1	0.091608792982615	9015
chr2:38571866-38572950	HNRNPLL	0.0173495336933773	0.0522989042923612	0.000907361602147	0.000907361602147	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6024103011066418	1	0.0638089276292718	9911
chr8:130415883-130416884	ASAP1	0.0396195095251961	0.159329607651967	0.0063125609080128	0.0063125609080128	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.244365242980655	1	0.1364054517282354	5539
chr19:45809610-45810284	NANOS2	0.0237803311508258	0.0651613597162134	0.0015495587122896	0.0015495587122896	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.35040825176214	1	0.0804786872511011	2724
chr9:116153109-116154916	PAPPA	0.0442544759271919	0.0796984925122243	0.0035270150183157	0.0035270150183157	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7681129845289435	1	0.1113124806282542	6510
chr4:158805405-158806374	FNIP2	0.0297197472867675	0.0924732693539352	0.0027482821959801	0.0027482821959801	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6206046307385373	1	0.1251926551817687	9630
chr18:32283745-32284643	GAREM1	0.0302769272181331	0.1908789197026422	0.0057792271593127	0.0057792271593127	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.2670931638062342	1	0.1494707300552576	3375
chr2:196783260-196784230	C2orf66	0.0741013172366035	0.0793829846805416	0.0058823837310012	0.0058823837310012	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7214821239490742	1	0.1165570924495638	4032
chr10:59893901-59894902	CCDC6	0.0405848298709911	0.0922353269868017	0.0037433550538545	0.0037433550538545	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.1450995399274	1	0.102203834506198	7665
chr20:49776048-49776974	B4GALT5	0.0433259209534902	0.1263640893013453	0.0054748405444298	0.0054748405444298	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9244302497877744	1	0.0943502150171146	5083
chr2:69371760-69372695	GFPT1	0.0506837673992176	0.0836356388580842	0.0042389692661681	0.0042389692661681	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.063161255452095	1	0.0980156259888904	2131
chr14:50521136-50522083	MAP4K5	0.0723217145069594	0.1471418033678927	0.0106415474952118	0.0106415474952118	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.249413957434788	1	0.1622785494312975	1176
chr22:43897439-43898433	EFCAB6	0.0298161495064918	0.0670035696991547	0.0019977884516186	0.0019977884516186	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.815898547842108	1	0.091608792982615	894
chr20:4067308-4068133	RNF24	0.0439108649664211	0.099789800560844	0.0043818564574533	0.0043818564574533	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.454373951226462	1	0.1016142514104852	5140
chr18:48022324-48023257	SMAD2	0.0486008312444704	0.0638395802919942	0.003102656668489	0.003102656668489	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8747246838404056	1	0.0798625031511489	4978
chr15:52076645-52077648	MAPK6	0.0382541451565817	0.1005461230742482	0.0038463059870138	0.0038463059870138	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5246911411548318	1	0.0805720979282057	9175
chr8:38998698-38999466	ADAM9	0.0339156698850284	0.1075569701343063	0.0036478666929089	0.0036478666929089	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.3541353028270025	1	0.1038581363877351	9205
chr1:110464174-110465096	RBM15	0.0161082644509706	0.0546151489157122	0.0008797552617634	0.0008797552617634	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7401648660357194	1	0.0515762565388253	9501
chr11:128908314-128909324	ARHGAP32	0.0709829975066357	0.1856435768868357	0.0131775375552812	0.0131775375552812	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7537152446062296	1	0.1394314676975604	4575
chr7:86931752-86932720	ELAPOR2	0.0664877923164607	0.1441322976272336	0.0095830382707338	0.0095830382707338	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.0778595097455217	1	0.1264444089322533	1945
chr10:99775658-99776608	DNMBP	0.0453354402345845	0.1368997608523331	0.0062064109262498	0.0062064109262498	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8652559945554429	1	0.0850332492081761	1277
chr20:45067259-45068181	STK4	0.0351595841959623	0.1281904083051377	0.0045071214539192	0.0045071214539192	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8393966934417767	1	0.0821124716637247	8951
chr3:12169953-12170858	PPARG	0.0626127970479444	0.1788465552352832	0.0111980830656707	0.0111980830656707	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9620727418625752	1	0.0864883355956736	4803
chr3:8757830-8758811	CAV3	0.0494376075573001	0.0936423114172462	0.0046294518426043	0.0046294518426043	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7936804649269075	1	0.077857316747572	4446
chr20:4073891-4074832	RNF24	0.0399770156202604	0.0651907262792933	0.0026061306827634	0.0026061306827634	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.454373951226462	1	0.1016142514104852	6167
chr6:90482612-90483782	MAP3K7	0.031864475472028	0.0803283407790766	0.0025596204444635	0.0025596204444635	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.22527449163805	1	0.1232154444853356	4745
chr13:49313391-49314561	FNDC3A	0.0884364414439279	0.2267395734164509	0.0200520410074651	0.0200520410074651	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8858457054883938	1	0.1519978778076332	4083
chr4:47017105-47018007	GABRA4	0.0354069312345672	0.1162429340624665	0.004115805572854	0.004115805572854	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.765857562396716	1	0.1084756552908094	9002
chr8:22672877-22673859	BIN3	0.0481527048497133	0.0597271069040211	0.0028760217502766	0.0028760217502766	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6782938227469983	1	0.0956182883382838	9297
chr7:78057887-78058883	PHTF2	0.0225433886143316	0.0523786463064612	0.0011807921787791	0.0011807921787791	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5975076334845073	1	0.0892163251075139	10291
chr1:32087858-32088895	TXLNA	0.0389325699045661	0.0615720329783485	0.0023971574780958	0.0023971574780958	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7941299152422895	1	0.0800921579673245	8299
chr21:45128516-45129834	ADARB1	0.0590705627771834	0.152219548705575	0.0089916944077272	0.0089916944077272	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5936095752312016	1	0.0828086160051227	6450
chr9:89022379-89023422	SHC3	0.0321683425250744	0.0880536566057081	0.0028325401862777	0.0028325401862777	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9689288681964736	1	0.1331889011919695	7291
chr5:102937628-102938627	PAM	0.0421489487319141	0.3328407838865023	0.0140288891359223	0.0140288891359223	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7234400825602184	1	0.1604509080455559	7768
chr5:102807599-102808495	PAM	0.0797348483749428	0.3779710815813268	0.0301374668800002	0.0301374668800002	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7234400825602184	1	0.1604509080455559	3246
chr9:130128714-130129743	HMCN2	0.0321762889163298	0.0724222371953795	0.0023302788279655	0.0023302788279655	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.2220680968395077	1	0.0782866779507631	3806
chr15:52003785-52005048	MAPK6	0.0475532605227031	0.109461461223315	0.005205249382748	0.005205249382748	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5246911411548318	1	0.0805720979282057	9500
chr8:35381307-35382289	UNC5D	0.046673666864303	0.1124430984244178	0.0052481317170513	0.0052481317170513	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.768824837695825	1	0.168855639153318	4691
chr4:39308250-39309180	WDR19	0.1013781423987338	0.0524539584681701	0.0053176848709634	0.0053176848709634	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.894384983224463	1	0.0671875985369318	3214
chr2:9378379-9379361	ASAP2	0.0358223939553593	0.1059587512178458	0.0037956961291435	0.0037956961291435	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.0121617912670344	1	0.0851932819956411	6115
chr10:323568-324453	DIP2C	0.0220000510764315	0.0706227232809143	0.0015537035193368	0.0015537035193368	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8314619718243348	1	0.1015947145102196	8713
chr22:44037105-44038217	PARVB	0.0241889584357911	0.1587952277319905	0.0038410911634111	0.0038410911634111	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7707554046581386	1	0.050547309185426	7739
chr10:13458011-13458999	BEND7	0.0635787594071606	0.0789836506980475	0.0050216825248303	0.0050216825248303	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8449404808586747	1	0.0633484794976642	6841
chr10:13503673-13504602	BEND7	0.0295157959729231	0.0649833798734789	0.0019180361819765	0.0019180361819765	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8449404808586747	1	0.0633484794976642	7819
chr5:81268351-81269500	ACOT12	0.0483012456019229	0.0611514103139398	0.0029536892884775	0.0029536892884775	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8012702371566609	1	0.0789418391492133	7442
chr18:5518699-5519645	EPB41L3	0.0631305441052169	0.1699426059402242	0.0107285691796648	0.0107285691796648	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9908352458368964	1	0.1288904961915601	4488
chr13:75805871-75806809	LMO7	0.0569681111828806	0.1041072485308452	0.0059307933092489	0.0059307933092489	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8142503243241889	1	0.0879259234540155	5124
chr11:117037099-117038138	SIK3	0.0271777598038638	0.1848085353198752	0.0050226819826274	0.0050226819826274	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9162631796094788	1	0.174502426791496	9443
chr7:140078918-140079810	KDM7A	0.0446404616735105	0.0894671002750649	0.0039938526608691	0.0039938526608691	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.0675026221263546	1	0.0996894838315512	6326
chr4:159175176-159176166	RAPGEF2	0.0420541590246435	0.1223154298089804	0.0051438725363544	0.0051438725363544	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.553213696876696	1	0.1388951466846291	4994
chr18:50193017-50194067	MBD1	0.0603461045513615	0.0832864994969461	0.0050260158063596	0.0050260158063596	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.738461128795927	1	0.067676529351955	5466
chr17:80277648-80278758	RNF213	0.036928665145103	0.119810589201593	0.0044244451294631	0.0044244451294631	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.7868641360556325	1	0.089368399094297	6852
chr1:167819686-167820786	ADCY10	0.0547199795706736	0.0668521525412863	0.0036581484213147	0.0036581484213147	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	1.1503101728015253	1	0.0947821479872555	2459
chr15:51874985-51875752	MAPK6	0.0361532701040336	0.0782324367332152	0.0028283584161126	0.0028283584161126	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.5246911411548318	1	0.0805720979282057	9799
chr14:59354355-59355368	CCDC175	0.0401620657281759	0.0601654195203267	0.0024163675333386	0.0024163675333386	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	2.308997800130741	1	0.0960445664165395	1518
chr2:64675537-64676573	AFTPH	0.0383758183006208	0.0576631394349349	0.0022128701615984	0.0022128701615984	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.8942277178024844	1	0.0877291933294471	4423
chr5:141648836-141649823	DIAPH1	0.0269192064738505	0.0791693643481952	0.0021311764652925	0.0021311764652925	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.9146965815335344	1	0.097196147885365	1431
chr9:117403245-117404235	ASTN2	0.0655275091215423	0.4149404918502933	0.0271900168646173	0.0271900168646173	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.849317803142362	1	0.1871672236771744	7537
chr5:45577920-45579033	HCN1	0.0540163704102032	0.1638415740622633	0.0088501271531379	0.0088501271531379	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.531284207954815	1	0.1538586460235201	8326
chr2:161982574-161983571	DPP4	0.0517734105292879	0.0684060834955801	0.0035416162435174	0.0035416162435174	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6757641846097616	1	0.0966396113834679	7312
chr1:65397835-65398779	LEPR	0.0404777057317991	0.0777689248091145	0.0031479076535017	0.0031479076535017	BACH2	False	BACH2_direct_+/+	BACH2_direct_+/+_(192g)	BACH2_direct_+/+_(298r)	0.6158945819570414	1	0.0683328619632075	8121
