Region	Gene	importance_R2G	rho_R2G	importance_x_rho	importance_x_abs_rho	TF	is_extended	eRegulon_name	Gene_signature_name	Region_signature_name	importance_TF2G	regulation	rho_TF2G	triplet_rank
chr12:108289307-108290244	WSCD2	0.0151049463697439	0.1007312260945033	0.001521539767916	0.001521539767916	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.372588086276179	1	0.1895436037850802	3638
chr17:1008005-1008947	NXN	0.0301183695120631	0.1221398718383542	0.0036786537921835	0.0036786537921835	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.943348230510151	1	0.1299869206050661	3344
chr3:123006333-123007312	SEMA5B	0.0225866191137871	0.1416183523857431	0.0031986797848588	0.0031986797848588	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.248856284294519	1	0.2375813195669082	3434
chr13:32009798-32010756	FRY	0.0287327231671863	0.2588493303436284	0.007437446150775	0.007437446150775	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.526284496260692	1	0.2903247910670075	1280
chr18:21458179-21459160	GREB1L	0.093128766379801	0.1487132020017438	0.0138494770468125	0.0138494770468125	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.632190790958557	1	0.1696004227308765	138
chr9:91740285-91741266	ROR2	0.0588844660525886	0.2804002920953376	0.0165112214810238	0.0165112214810238	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.9392045469708474	1	0.1982054607209981	1973
chr12:130462982-130463943	RIMBP2	0.0566759032897596	0.164519703588318	0.0093243028098314	0.0093243028098314	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.688573086470142	1	0.194543786309975	908
chr21:40177655-40178542	DSCAM	0.0300003980866408	0.7474136252301057	0.0224227062922825	0.0224227062922825	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	25.19931417333912	1	0.5749090067135313	310
chr16:51140991-51141869	SALL1	0.063895286094821	0.1911844842500585	0.0122157873180483	0.0122157873180483	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.064998085161583	1	0.1360141014945295	209
chr15:79084108-79085026	RASGRF1	0.0331080002591302	0.072601693918548	0.0024036969010685	0.0024036969010685	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.3841489384997323	1	0.217209366200643	2073
chr17:79543118-79543830	RBFOX3	0.0248070576343832	0.2734573196358645	0.0067836714887508	0.0067836714887508	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.505653853208341	1	0.1383655646346502	2755
chr6:165834143-165835301	PDE10A	0.0523642587573653	0.1309089205231245	0.0068549485879202	0.0068549485879202	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.87633784473394	1	0.1957689133501964	433
chr15:88139805-88140915	NTRK3	0.0343428985069676	0.315809202260851	0.0108458033808108	0.0108458033808108	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.555093303672592	1	0.1530117313066722	2436
chr17:843006-843982	NXN	0.0143347755080221	0.1118468458285322	0.0016032994262323	0.0016032994262323	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.943348230510151	1	0.1299869206050661	5327
chr9:111572654-111573641	SHOC1	0.1351650460069981	0.0537764753651735	0.0072686997668278	0.0072686997668278	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.7226418889103208	1	0.0980093801327802	720
chr9:95605948-95607079	PTCH1	0.0460024155016112	0.1456419725509035	0.0066998825357609	0.0066998825357609	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.636403990331531	1	0.1643392362887916	3613
chr1:241470749-241471656	KMO	0.0455693566649007	0.2145698717508379	0.0097778110153559	0.0097778110153559	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.548319680797346	1	0.2126346805763651	2692
chr20:23655341-23656429	CST3	0.1220577451641399	0.150526639679534	0.0183729422264188	0.0183729422264188	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.767968707591071	1	0.114441126332602	510
chr22:23204360-23205309	BCR	0.0386590470667208	0.1423655437627423	0.0055037162570031	0.0055037162570031	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.1797437926199548	1	0.0962824121572774	1302
chr4:148091995-148092971	NR3C2	0.0585384311272137	0.3929955783750368	0.0230053445980066	0.0230053445980066	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.824217705308761	1	0.3925652983398374	1076
chr2:9800940-9802412	GRHL1	0.0167068582955958	0.0770346548508022	0.0012870070624424	0.0012870070624424	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.3104828942114204	1	0.1366859968255755	3362
chr11:40279960-40281454	LRRC4C	0.0450002216248545	0.3458048465841606	0.015561294735236	0.015561294735236	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.790310789176501	1	0.2613717817590008	950
chr12:49551722-49552617	FMNL3	0.0540051792773647	0.1859813895030194	0.0100439582823639	0.0100439582823639	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.8517677527323664	1	0.1905023195229498	2262
chr4:148288224-148289084	NR3C2	0.0400051348220043	0.4367601071589548	0.017472646971767	0.017472646971767	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.824217705308761	1	0.3925652983398374	227
chr7:80186621-80187880	GNAI1	0.0516305807194941	0.1266265532979007	0.0065378024812785	0.0065378024812785	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.7712890231269942	1	0.1210826237100358	1303
chr11:125201428-125202480	PKNOX2	0.0329189193580125	0.1513049921105121	0.0049807968337506	0.0049807968337506	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.2462373180506576	1	0.1326353480308128	3955
chr21:40176381-40177266	DSCAM	0.0157148495422171	0.6809305325296091	0.0107007208674045	0.0107007208674045	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	25.19931417333912	1	0.5749090067135313	335
chr5:126866584-126867557	MARCHF3	0.1416911123451047	0.3427624146400788	0.0485663878004467	0.0485663878004467	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.67850226900195	1	0.3634057223404023	2
chr4:85842228-85843512	ARHGAP24	0.0525199113356363	0.1802798154912358	0.0094682799252045	0.0094682799252045	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.406191594781462	1	0.0965008065692819	3724
chr9:4717565-4718516	SLC1A1	0.0654906049003604	0.1307562885337744	0.0085633084306029	0.0085633084306029	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.165706849191134	1	0.1217961318327068	1162
chr1:184279638-184280563	C1orf21	0.0204163864217311	0.1566955704658203	0.0031991573172037	0.0031991573172037	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.92453753669288	1	0.2145099768392884	2426
chr7:72032669-72033639	CALN1	0.0415786506033699	0.4910797228578592	0.0204184322151066	0.0204184322151066	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.586336898050868	1	0.2316073722004683	2021
chr11:70502925-70504391	SHANK2	0.0079171230685222	0.0510627707530497	0.0004042702402716	0.0004042702402716	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.257061190034319	1	0.2675318216473479	3016
chr5:98652278-98653231	RGMB	0.0714387038477775	0.1693545095829018	0.0120984666553785	0.0120984666553785	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.9939194803522344	1	0.1792388309633935	341
chr15:26866565-26868386	GABRA5	0.0741735731685838	0.1951893704635489	0.0144778930518078	0.0144778930518078	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.4982751179254765	1	0.1606062696952368	1802
chr9:4578692-4579650	SLC1A1	0.0229024287581609	0.1217129746616372	0.0027875227311319	0.0027875227311319	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.165706849191134	1	0.1217961318327068	885
chr4:75919696-75920646	NAAA	0.0836435209745942	0.0654027966358842	0.0054705201922107	0.0054705201922107	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.5128299855473073	1	0.078497422406328	620
chr13:29279111-29280044	MTUS2	0.0849551478393615	0.3881181608194435	0.0329726357315569	0.0329726357315569	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.2584818797107937	1	0.2251025221278456	618
chr15:90100185-90101088	SEMA4B	0.0247585984386297	0.0533283438043665	0.0013203350496495	0.0013203350496495	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.4381537213601077	1	0.0929417042116752	3601
chr4:150231265-150232371	DCLK2	0.043760620367252	0.1756786617014942	0.0076878072213459	0.0076878072213459	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.5937045868845607	1	0.1572987517937735	2180
chr16:66959572-66960466	CES4A	0.03848107431708	0.1046238018286501	0.0040260362935037	0.0040260362935037	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.5015366023033057	1	0.0936153477618055	4760
chr4:121033511-121034847	NDNF	0.0274539063870835	0.0746615909057707	0.0020497523274377	0.0020497523274377	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.704609789831261	1	0.153179223862806	2860
chr20:36941113-36942042	SAMHD1	0.0183032005777727	0.0796200873402252	0.0014573024286079	0.0014573024286079	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.7490051569458942	1	0.1105091441466542	3931
chr4:10080061-10080951	SLC2A9	0.0240219649053477	0.1413270964030677	0.0033949545499691	0.0033949545499691	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.015760670486365	1	0.1624988521372941	3846
chr12:120720230-120721208	CABP1	0.0556038441778918	0.1596255193738139	0.0088757925060766	0.0088757925060766	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.01998668318119	1	0.1273303997872032	1246
chr7:105837358-105838404	ATXN7L1	0.0667312479974274	0.1710254767830648	0.0114127435050889	0.0114127435050889	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.897119189954436	1	0.1200670308976364	3033
chr20:17431273-17432279	PCSK2	0.0443416261982554	0.2782960844446632	0.0123401009488833	0.0123401009488833	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.728857312071576	1	0.3218358217468861	896
chr2:10060061-10061200	TAF1B	0.0401144436884734	0.0562401240643886	0.0022560412898136	0.0022560412898136	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.715749992245769	1	0.1013288740381872	1595
chr14:72742144-72743102	DPF3	0.0371740848168383	0.4446815264700857	0.0165306287814801	0.0165306287814801	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.709383419801101	1	0.33074236469552	2346
chr5:170491188-170492104	KCNIP1	0.0133907240568552	0.1997845900935349	0.0026752603167544	0.0026752603167544	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.419536701977845	1	0.1497545610014131	3071
chr5:126837685-126839041	MARCHF3	0.0379133478050802	0.3021135868292308	0.0114541374940969	0.0114541374940969	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.67850226900195	1	0.3634057223404023	828
chr17:39219458-39220484	PLXDC1	0.0558376013960969	0.1416206023246135	0.0079077547420769	0.0079077547420769	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.649994976041906	1	0.1419274670886356	451
chr12:120629841-120630849	CABP1	0.0731839953119826	0.154549911143496	0.0113105799725929	0.0113105799725929	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.01998668318119	1	0.1273303997872032	1328
chr5:83688026-83688939	HAPLN1	0.1904365127526689	0.3412314517732471	0.0649829277172277	0.0649829277172277	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.0819726984364992	1	0.2275660128786463	72
chr11:11963772-11964878	DKK3	0.0588264483392885	0.1491013225202005	0.0087711012465541	0.0087711012465541	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.104908450663728	1	0.1174417490284386	2988
chr4:3276675-3277608	RGS12	0.0678354295408243	0.667364284877648	0.0452709429248803	0.0452709429248803	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	21.220306453907718	1	0.5731640861291931	122
chr11:4025433-4026478	STIM1	0.0765981154249924	0.2443708420456358	0.0187183459655142	0.0187183459655142	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.1672447789947604	1	0.1421904021892239	1152
chr16:26041731-26042735	HS3ST4	0.0513071192546573	0.1807441132498959	0.0092734597730897	0.0092734597730897	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.580075394919239	1	0.1955657436791001	582
chr8:62531405-62532284	NKAIN3	0.0313786310704812	0.2406335740179764	0.0075507521422814	0.0075507521422814	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	5.508027765241311	1	0.3829702169020944	1889
chr3:58627124-58628086	FAM107A	0.0535234207212556	0.1347914116107191	0.0072144974332524	0.0072144974332524	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.7889751026465537	1	0.1452893408318737	1037
chr15:32033207-32034114	CHRNA7	0.0663185356539733	0.3074816497817939	0.0203917327539964	0.0203917327539964	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.2367048683163535	1	0.3000368061721903	537
chr15:60411617-60412540	RORA	0.0175693434863277	0.1200290220519704	0.002108831116759	0.002108831116759	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.6778907510375003	1	0.1590687229687054	4902
chr3:42371481-42372422	CCK	0.0713173862423744	0.4148693382020475	0.0295873968326736	0.0295873968326736	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.6410562865537655	1	0.4288174869274052	466
chr5:135577151-135578103	CXCL14	0.0612679700836823	0.5078183177585543	0.0311129975003769	0.0311129975003769	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	5.586311491068815	1	0.4574178424788012	587
chr7:51246167-51247191	COBL	0.0471291527967528	0.523171952193665	0.0246566508739107	0.0246566508739107	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	12.484357302107728	1	0.514702201885411	109
chr4:85741660-85742582	ARHGAP24	0.0326361060448521	0.2081608564497761	0.0067935597854821	0.0067935597854821	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.406191594781462	1	0.0965008065692819	2151
chr15:26561615-26562555	GABRB3	0.0204184981844176	0.1722534611688034	0.0035171569841348	0.0035171569841348	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.640795765721837	1	0.1710721718847435	5553
chr5:160165151-160166182	PWWP2A	0.051472031171672	0.0866185138192971	0.0044584308433507	0.0044584308433507	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.473290533397488	1	0.0846759638183445	669
chr17:20120597-20121489	SPECC1	0.0202193302773306	0.1898832652680935	0.0038393124545935	0.0038393124545935	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.8997214959014213	1	0.1667628323682552	4766
chr16:70561266-70562243	MTSS2	0.0118737503238877	0.0527609477094714	0.0006264703199539	0.0006264703199539	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.9060352263203684	1	0.111383716193785	3880
chr6:167798869-167799990	AFDN	0.0294508188255571	0.274347659880758	0.0080797632263637	0.0080797632263637	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.78735277044617	1	0.1632430868360251	2405
chr6:160041275-160042244	IGF2R	0.0483836804556672	0.0961503127551194	0.0046521060080561	0.0046521060080561	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.3662862843542016	1	0.099587426004568	4480
chr18:26776975-26778020	KCTD1	0.0374602689903082	0.1465391067339762	0.0054893943558542	0.0054893943558542	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.340121440734738	1	0.2162115651046661	2416
chr13:29510050-29511104	MTUS2	0.0110527620020883	0.1364954814339214	0.0015086520706496	0.0015086520706496	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.2584818797107937	1	0.2251025221278456	1510
chr15:65832417-65833369	MEGF11	0.0296141264672982	0.1186471233359732	0.0035136309154526	0.0035136309154526	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.4304972153980096	1	0.1841431858259222	2077
chr18:24219717-24220871	TTC39C	0.0196395280760833	0.1027895908943132	0.0020187390562979	0.0020187390562979	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.943260068860705	1	0.2377968930664212	2059
chr9:28024401-28025477	LINGO2	0.0761143189508817	0.5004973760397535	0.0380950169139692	0.0380950169139692	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.186480628663223	1	0.5237118160481429	407
chr11:14422078-14423035	RRAS2	0.1200151821335536	0.1740815928289652	0.0208924340694673	0.0208924340694673	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.794460404742526	1	0.2070069472202636	265
chr20:9409091-9409774	LAMP5	0.1173547786914783	0.4974783063823058	0.0583814565493069	0.0583814565493069	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.5256976597661764	1	0.3117541002391186	355
chr13:106467123-106468869	ARGLU1	0.0105208884251571	0.0676341249988804	0.0007115710828463	0.0007115710828463	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.9369532363898705	1	0.1223855761365593	3769
chr22:42882055-42883015	ARFGAP3	0.0202144677550044	0.0533447594036057	0.0010783359188626	0.0010783359188626	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.758580081030044	1	0.1072131747113135	5131
chr2:234395609-234396565	ARL4C	0.04985879410691	0.0649705728296115	0.0032393544137196	0.0032393544137196	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.672785990172011	1	0.1397154291536913	715
chr12:15001737-15002671	RERG	0.0535990557346888	0.2957898698467432	0.0158540577196719	0.0158540577196719	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.067428200692314	1	0.295555843082207	794
chr6:40302366-40303910	LRFN2	0.0495692956193273	0.3799238668253241	0.0188325584675024	0.0188325584675024	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.9036717701530663	1	0.2119521225242377	399
chr15:80251390-80252473	CTXND1	0.1105791897759466	0.2610631954519825	0.0288681566333998	0.0288681566333998	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.9368311069068227	1	0.1993757845918771	921
chr17:55340352-55341305	HLF	0.066580264459493	0.2028413602902535	0.0135052314114484	0.0135052314114484	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.250846357184041	1	0.1618284986063517	1270
chr17:34465570-34466570	TMEM132E	0.0581022085203392	0.1383934804215668	0.0080409668573093	0.0080409668573093	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.4394936677929195	1	0.1043458883188951	3845
chr5:65262270-65263156	ADAMTS6	0.0555639262019862	0.3380724319938859	0.0187846316622343	0.0187846316622343	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.2639017757778874	1	0.1307153404709215	660
chr17:79665114-79666119	RBFOX3	0.0535009512077434	0.2953232294761442	0.0158000736907164	0.0158000736907164	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.505653853208341	1	0.1383655646346502	1241
chr14:31964871-31965717	ARHGAP5	0.0608404459732867	0.1274305423311413	0.0077529310260444	0.0077529310260444	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.647717797213461	1	0.1168755325234211	866
chr2:225429450-225430404	NYAP2	0.0329303913400779	0.3325876707159496	0.0109522421515612	0.0109522421515612	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.514765581424999	1	0.3675039403794474	1263
chr4:56311150-56312060	CRACD	0.0458728950020005	0.2415955703802952	0.0110826882330037	0.0110826882330037	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.1394566283998975	1	0.2448632240035615	994
chr1:6494874-6495820	PLEKHG5	0.0176172521563507	0.1154323812896441	0.0020336013681876	0.0020336013681876	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.658616793505452	1	0.1598504281065807	2596
chr1:6507395-6509053	PLEKHG5	0.0219774392583568	0.1034029943408026	0.0022725330272572	0.0022725330272572	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.658616793505452	1	0.1598504281065807	3472
chr3:58575726-58576587	FAM107A	0.0285887558623958	0.1169827501961284	0.0033443912854687	0.0033443912854687	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.7889751026465537	1	0.1452893408318737	1503
chr17:73063676-73064728	SSTR2	0.0141174103938201	0.0879295479053865	0.0012413375135234	0.0012413375135234	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.539698922650871	1	0.1824169165041208	4477
chr6:157050616-157051554	ARID1B	0.0173939867508869	0.3323475922737995	0.0057808496166996	0.0057808496166996	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.8976368513574258	1	0.2792369642147725	3063
chr16:22346449-22347877	CDR2	0.107478203838649	0.1834986555207405	0.0197221059021762	0.0197221059021762	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.7817746783772432	1	0.1635723173443242	938
chr3:15634845-15635854	COLQ	0.0249756239235418	0.0664495718864763	0.0016596195173169	0.0016596195173169	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.5388898339495283	1	0.144383970400513	3182
chr4:121029725-121030803	NDNF	0.1706068798017382	0.2234683982011225	0.0381252461513858	0.0381252461513858	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	1.704609789831261	1	0.153179223862806	128
chr10:72315148-72316198	MICU1	0.0318182801494853	0.1439583386831696	0.0045805067500755	0.0045805067500755	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.2767005865508017	1	0.1607994098394398	1422
chr9:134344243-134345302	RXRA	0.0209832883143362	0.17501706353292	0.0036724335040397	0.0036724335040397	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.5747622408174635	1	0.155953725981778	4234
chr2:100791414-100792283	NPAS2	0.0252687278057523	0.2773378150801104	0.0070079737595013	0.0070079737595013	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	6.132312237771285	1	0.3238505049938621	740
chr11:120747022-120748509	GRIK4	0.0804605730140007	0.4265941267095872	0.0343240078794606	0.0343240078794606	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	7.5376388809785855	1	0.3605123018525801	145
chr19:13067880-13068856	NFIX	0.0841010007914704	0.5108382252499128	0.0429620059860562	0.0429620059860562	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	5.727218708356767	1	0.4406411858159602	499
chr10:71293725-71294646	UNC5B	0.0300591423555012	0.1994002474738196	0.0059938004245377	0.0059938004245377	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	4.75164189146671	1	0.2354842290426581	2174
chr9:109416688-109417710	PTPN3	0.0166155598394163	0.144959909331305	0.0024085900478106	0.0024085900478106	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	2.0527876510986167	1	0.1317265679199578	4651
chr11:11533244-11534209	GALNT18	0.0303599436231624	0.2905047721745748	0.0088197085054797	0.0088197085054797	NFIB	True	NFIB_extended_+/+	NFIB_extended_+/+_(431g)	NFIB_extended_+/+_(983r)	3.1994418161148435	1	0.253002676866632	2033
